,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
Prot__Q14004,0.11687517839467831,-0.000284854874729072,0.012212095155559061,0.01433408302381643,0.5294639775727598,0.029817487614526,-0.020617497936588947,-0.0040374596161981,0.0259591847290308,-0.006718579566614032
Prot__Q14005,-0.420539549474772,0.0001234043152730873,-0.014588084944193076,0.01123857702792727,-0.66688650009031,0.031695018274941235,-0.018042326261523474,-0.9930976482846756,0.01560505418148702,0.004000030615582264
Prot__Q14008,-0.36906475846630266,-0.0017967349311131162,-0.009075720664427096,-0.0037375378163296037,-0.6368351693291577,0.06708309240321736,0.07582277430881607,-0.0009411293317856325,-0.011094225495333851,-0.007329709183822964
Prot__Q14011,-0.32687570926929754,0.0005995964619777875,-0.19975824893906077,-0.03241826930640642,0.08820367086351207,-0.06684756145672846,0.011847173624872958,0.01585960743349655,0.001743940671045061,0.004065555235618794
Prot__Q14012,-0.020347337547993453,0.0012672212396416171,0.12227451622662466,0.007872252614928427,-0.07712243239663144,0.8937651923385652,0.0018692074346503011,0.2276584702768507,-0.005782340154791633,0.0037148100609740147
Prot__Q14019,-0.511917016178716,0.000608207853485614,-0.034278217458041646,0.02453701905476426,-1.5867261656359253,0.03624971902316328,0.03538806978143811,-0.3622374183878167,0.05965135591009915,-0.007346592868039629
Prot__Q14031,0.27434461180097935,0.0004298961566106411,0.0964815904416511,-0.02275402910112394,0.24475563793684413,0.0667035224930496,0.03583135568687799,-0.12662073408176527,0.0019122913012523603,-0.0028277972989180443
Prot__Q14061,-0.20214522688184644,0.00043310117436777713,-0.30109766772488733,0.05231794955441368,0.09665213277434798,-0.0075506743972659,0.0066804959868508665,0.0690556553482293,0.0031809340702369897,-0.007479445211831773
Prot__Q14103,-0.288019769942586,0.000530375504961867,-0.27888222766788723,-0.02498994103350278,-0.255565700979837,0.14526992583013265,0.0009241493302927815,-0.001393397611375142,-0.002782387220734856,0.01489182356398991
Prot__Q14108,0.08535408877973899,0.0008990992158121055,-0.19265595219313733,-0.013118186131465476,0.342900946306702,-0.0007379449019849902,0.06735938795196558,0.14474490626064795,0.0017179724277176676,0.004140772785805498
Prot__Q14112,0.6581650657436788,-0.0001415055943120392,0.27037210805659984,0.023865297025584035,0.22034832863387172,0.016491793709455086,-0.02604762913906568,-0.30265357335047416,0.0032547880370640395,0.0009806455604033323
Prot__Q14114,0.6198386550984079,-0.00012843101572743347,0.33353144065616563,0.037731443110224985,0.1127963884915937,0.0535967401416746,0.005949349426317362,0.0003296376801818192,-0.010564901173400415,0.00011456069829009602
Prot__Q14116,-0.4393401104538629,-0.00048720392141659316,-0.1515847677456005,0.03930483108249666,-0.6010415478712763,0.040499006446595855,0.003999649473610943,-0.7797208831596611,0.0015402942872538117,0.004778465824776835
Prot__Q14118,0.6652172719086676,0.0013455149002020645,-0.28710946287527817,-0.01391590780813673,0.4912532342933645,0.005680694694680983,0.07115130774426445,-0.002660749212224924,-0.05169255184646828,-0.005549369996734722
Prot__Q14119,0.26988051592551227,0.00013129622279273365,-0.1128071410003937,-0.02681471673010983,1.0337957415289003,0.046536187206924685,-0.0008403573900474395,0.16733665166980463,-0.0025958001293593003,0.00848235148429287
Prot__Q14126,-0.31048560587328516,-0.0004533030959622597,-0.14012517809242783,-0.027460790662266754,0.34536018190043943,-0.03886568251007331,0.035362255889357985,0.31126393082455894,0.03233308692744514,-0.001984325476617665
Prot__Q14137,-0.34305094884234605,-0.0006018485813815169,0.04138620348518366,-0.030528064989704624,0.15538471898048514,0.04613552334635423,0.010959923122893699,0.00701862753305815,0.014304139062365755,-0.0040494458932177745
Prot__Q14139,-0.1586702941909914,-0.002081835015019469,-0.016218935678338833,0.02462254860528062,-0.05335118273448328,-0.012479393165421406,0.0804207298032975,0.3240561535471166,0.0043590234050908,0.0009138720495391652
Prot__Q14141,-0.192678449899742,0.00046577058637403435,0.0240054194731071,0.00151067206330467,-0.5873507153860705,0.013426728298864191,-0.033456698561168605,-0.8477339901368689,-0.0002999629478457004,0.0001943484298059654
Prot__Q14142,0.1540858589617208,4.625167887144357e-05,0.20715249890820847,0.028798739186106356,-0.10076175708622047,-8.149331742840575e-05,0.009258765862107485,-0.035562252482614916,0.01486233889013647,0.0034903267472522607
Prot__Q14145,-0.016249958400837167,-0.0011442078612416335,-0.10149168581282039,-0.009598289052569093,0.288549195969945,-0.021515750373127696,-0.024708190133900656,0.06277352569981112,-0.01575861873768137,0.00512680719606787
Prot__Q14149,-0.5049257527663846,0.00040489914835787483,0.05445731970858595,-0.024588519953586137,-0.24018836755361503,0.1563330222515964,0.049142459063340034,-0.11679624344176677,-0.001230111363236583,-0.0003701632643376488
Prot__Q14151,-0.08927580767780197,-0.00040124343775159015,-0.11320721494823267,-0.0036460520123165695,0.5878758825292038,0.12113525685167569,-0.06282757828871664,0.0978672618590552,0.017298586202066955,-0.006383122213190165
Prot__Q14152,-0.11415154212072477,0.0007472108150883684,0.0507838466043937,0.013898764724456163,-0.26209125425718316,-0.004140425928205861,-0.029926703267731565,-0.14674218036908118,0.01878379619972263,-0.005906310929289964
Prot__Q14155,0.03390777762235453,-0.0007183906277864338,-0.02249394471098814,-0.03025776679028218,-0.12057047211879734,0.006932858571931111,0.04139555178752005,-0.18247025537556844,-0.044979116080302625,0.007234349336183863
Prot__Q14156,0.36693208025396346,0.00017520607420323778,0.010655660455184214,-0.016041698129319406,0.5115627610558191,0.0009190797050666734,0.06162069897637795,-0.13454776658439685,0.008553184705142084,-0.001257978028801095
Prot__Q14157,-0.5408920299039083,-0.0005627433230873925,0.02686610649730668,0.01965637765561835,-0.3374007495968768,0.013646354975740235,-0.019664896926426843,0.0024869199853470433,-0.025157234319066118,-0.005436658289783998
Prot__Q14160,-0.005413120334116851,0.0015842613762752033,-0.4265806053838384,-0.10321788613889014,0.326304726805594,-0.07664472933559001,0.07179511040917651,-0.0394880680552103,-0.006344427863322338,0.011590623651909847
Prot__Q14161,-0.15088065027754013,-0.0016406956330192323,0.04253081406366155,0.028515897728723594,-0.20667345241763177,0.012759967028258446,0.012820715961610359,-0.7524880903559786,-0.007760926428949602,-0.008893897709780071
Prot__Q14162,0.6352773183303166,0.0005662978601942491,0.014527606803911674,0.037747040642817226,0.5278355889015632,0.021241664816508094,0.07824742086817002,-0.052801533352706424,0.007234529881502626,0.005649395803914828
Prot__Q14165,-0.024913211505802065,-0.0006255928171990681,-0.0933421098386215,-0.00810993741489345,0.45813359579491797,-0.01688584353298868,0.03964876371608435,-0.08705246736260427,-0.0021629932313713862,0.01420661578929967
Prot__Q14166,-0.80159266102657,0.002714054804420979,0.030616242733567455,-0.017368284449283157,-1.9373831904586436,-0.06167741489433891,0.03572293026433615,0.10554798576143823,-0.021513617440256528,0.007299506751117013
Prot__Q14185,0.05298961575919357,0.0001823459885972342,-0.019481177192914555,-0.02765438812829277,-0.22796238284472142,0.20129741819162836,-0.0015629938781234391,0.1498793867889849,-0.007859539068725423,0.0013678439484685408
Prot__Q14192,-0.4863886361063639,0.00021569479376916465,0.03930876513625932,0.07343286260707561,-0.5433265826349208,1.4166997807489699,0.07394219280609081,-0.2724423483824817,-0.023874782240622183,0.0011487996230250524
Prot__Q14194,0.18820443709719278,0.00019954574728297644,0.14567744460596765,-0.005751601841006105,-0.08345870911476001,-0.070607234793827,0.007887672974472291,0.010965325216681667,-0.018271886135710676,0.0006062897412867141
Prot__Q14195,-0.023296966514777234,8.32463681736223e-05,0.13848159502609447,-0.04316525038820952,-0.6087101812995437,1.3202101379485083,-0.04318702027344328,0.10872713183683878,-0.00954676797998721,0.01684458334084111
Prot__Q14197,-0.21417621345669294,-0.0002113216609114203,-0.2368437668359339,0.02013059640838468,0.977046632600023,-0.022270530020250635,-0.012946587660311362,0.07768531430901622,0.019415038416359744,-0.005653996069132394
Prot__Q14203,0.16639874077020064,-0.0008119078329340701,0.017812088191681914,8.5014960512488e-05,-0.3383050766057302,-0.0030032901199945443,-0.0031355543839769323,-0.12535903945636626,-0.09165977944009802,-0.0060189408664254734
Prot__Q14204,0.06507041104115029,-0.00036036716975972445,0.1581023361279562,-0.0925224809582908,-0.3048168091015226,-0.00278625850131198,-0.008303670285984428,0.13758749129498463,-0.0164661307391114,0.01564748864736518
Prot__Q14232,-0.7564134892206392,-0.0009047221684930787,0.0807241209980725,-0.015028527478022476,-1.1258498776170047,-0.025812691194395623,0.08289104539909965,-0.07092853630787127,0.009023100769844543,-3.710558383313528e-05
Prot__Q14240,-0.24656940105881467,8.239781414363467e-05,-0.005428537569415913,0.012823439445242717,-0.3442939350931894,-0.0009053443186327834,-0.12867162019455497,0.0025136685654146306,0.008565867966185556,-0.0030939676220923234
Prot__Q14241,-0.42908361374745396,0.00011074578530908355,-0.2942694063916516,-0.017401919759042966,-0.23937985013007143,-0.15676534209600965,-0.0425585747706228,0.16592679086748838,-0.009465163771804426,0.0019502995755649691
Prot__Q14247,-0.3724501669932728,-0.0015293227742234111,-0.4147696334237222,0.06668053687830237,0.10741402611792424,0.24882673117798712,0.03859557645556998,-0.03767201790789621,0.022419194190574216,-0.031180721156527785
Prot__Q14249,0.009476126950246548,0.000490105873978236,0.012890899852469,-0.04296143508077953,0.05820049893226607,0.004660664600440074,-0.07171666082824718,-0.038927807007856516,0.004422273578164999,0.0015763589899403347
Prot__Q14254,0.32253797449876603,-0.0005654429513383317,-0.009341204913272552,0.0036758114916999045,0.8947332977684621,-0.02116017075972538,-0.04790833610105551,0.1593776434206431,0.031150785860394006,-0.00019413981861112875
Prot__Q14257,-0.19725549004466347,-0.0010610546546902255,0.01888925214514157,0.020826173292571325,0.581482264682804,-0.01467367242910919,0.1482534671136836,0.22331812977392015,-0.013354707270602931,-0.0025328934059037555
Prot__Q14258,-0.34912820306800957,-0.001790026900219634,0.020080527674364208,0.020816657678940222,-0.7518967125507697,0.00034666504874446784,0.02368362274790731,0.0026335501130322144,-0.006397241108116352,0.0009712436430297821
Prot__Q14289,-0.3257416541739876,-7.888611347967722e-05,0.12577203580079183,-0.023000604478217456,-1.0993571526256187,-0.05645508860307912,-0.014346012456588016,-0.5192728848576237,0.018669953331186383,0.007151153978533316
Prot__Q14314,0.5430600688385725,-0.00029962575348317,0.043197277300679404,0.012419085560866263,0.39264863706764247,0.00891965317106241,0.01166460396265178,-0.28067449006489253,-0.00721075158808396,0.004667348933190034
Prot__Q14315,0.8150570964366596,7.520277449317743e-05,0.4904397438150164,-0.0032011842369554437,-0.22808022938706524,1.6377823799289588,0.05063647347404519,-0.19122900877014218,-0.008076692659478803,-0.007122897248693176
Prot__Q14318,0.017275077345976615,-0.0003613068103288673,-0.166018609276631,0.02809888751434644,0.5653402719080157,-0.10859587244381906,0.01986195171072964,-0.0978057861222047,0.05475978023230655,0.024291881801958844
Prot__Q14320,-0.9922411395433085,-0.00017538434823457418,-0.021577347115994988,-0.03496442819319537,-0.5743057917594819,-0.005236282208793237,0.05870686527708745,0.14267231402911798,0.011906137937299036,0.0012141789044907108
Prot__Q14331,-0.1134418472859021,0.0009723741782481073,-0.04920274857172359,0.01749020643531221,0.2991813920274059,0.04307973389339508,0.0036620398600809923,-0.004645430128443401,0.006723636051111585,-0.009709692776712155
Prot__Q14344,0.4541105361136273,1.974977930362699e-05,0.06119116619374726,-0.04234173458792525,0.4901435089824668,0.03330875272514457,-0.008691461386743645,-0.1553365633122229,0.008324856826449477,-0.004957561905377567
Prot__Q14376,-1.0398848560074891,0.0014670758198694841,-0.4105088994863395,0.051721445674949545,-1.5657997204032934,-0.04439908342741785,0.11124515914309496,0.9067212114674376,-0.004270657706526183,0.017724948129288733
Prot__Q14392,0.9777159387645927,5.1397724262686496e-05,0.20651923246943998,0.04603746458725988,0.936346710577821,0.17312011937314714,0.087649937606728,-0.053558273515528255,-0.01809542360778238,0.009585966115742186
Prot__Q14435,-0.845327133579799,-0.00046885260163305806,-0.13259607364297216,-0.005719364506294049,0.6125257893382323,-0.04465467624744264,0.012298479104263666,0.08787361299311247,0.04101133308550328,-0.0004477165446953297
Prot__Q14444,-0.4917576231983792,0.0004366024263168233,0.020803169371906568,0.06345648800564226,-0.15775387728417037,0.027298529755038874,0.031012221674281804,-0.05797322115105254,0.009888298353351274,-0.008564279130560728
Prot__Q14451,-0.35547579733319146,-0.00010857830434143862,-0.5344357797377798,0.009448682883004588,-0.19336716320220051,-0.01685756754003753,-0.0662979935525078,0.13562777859846287,-0.025784832453416878,0.0014253331080963099
Prot__Q14457,-0.041032853355864256,-0.0005100396917976576,0.05713808932030662,-0.006872943576079385,-0.12267538353416922,0.010762611943183793,-0.022254420366187213,-0.03274912179112677,0.04181766334107703,-0.008028959266998516
Prot__Q14498,-0.3379828537737773,0.0011336451853004067,-0.014945352914319412,-0.013603890497654448,0.36259984443298204,-0.001979485262563027,0.027977857290633217,0.01735750131606846,0.016712010914261916,0.002627175611312579
Prot__Q14508,-0.6488868070195393,3.010943693626567e-05,-0.11745957466073047,-0.020450421440538838,-0.7696559350728238,-0.02050127669615675,-0.022324033846097675,-0.06327463616057143,-0.005034845018642735,-0.005290390950707914
Prot__Q14515,1.0633066762905377,0.00025372073297110507,0.055677550415630474,-0.02861628263008385,0.37694464877046013,0.34394985223629143,-0.0640283598725918,-0.08237916219605826,-0.02736118838427088,-0.0029976225205400144
Prot__Q14520,0.1706589991550137,0.0003379055726717725,0.05214850422270562,0.008137531005353547,-0.10978621029927697,-0.025395655879284117,-0.0024700876459489386,0.06806363026201762,-0.017344366144050324,0.009427940451562651
Prot__Q14527,-0.21475627570778327,-0.00016747769922060402,0.05215450312397865,-0.05030378800309524,1.0018016084124803,0.018063499002469,0.02348816255728316,0.32548873560111763,0.027593018785409377,-0.0024556934570477006
Prot__Q14534,-0.011569464161004022,0.00010481107943697255,-0.07513277963771726,-0.01943696244986493,0.71023756402194,0.026444082610125017,-0.05918612638344689,-0.20938306516642163,0.023464601812101065,-0.0023660404277337857
Prot__Q14554,-0.058619696715771705,0.0004408141011524799,-0.024030297957305758,-0.0060448428834216,0.32214248721063354,0.013491590247929026,-0.045856774443484585,-0.31653699411176084,0.00483533592805081,-0.010666368497653029
Prot__Q14558,0.14617704499511042,-3.2515138889372655e-05,0.10429286980496832,-0.03760275828686869,-0.007320998964714172,-0.03633920493669546,0.021320337777058027,0.056831757975129196,-0.0375079028386708,0.010794901356162633
Prot__Q14562,-0.4232611711248729,-0.00029049871428809355,0.14033964001898686,-0.07059612910253316,0.6230869465646032,-0.08250073945737993,0.005907500819567609,-0.034796059478296996,-0.008446966201148267,-0.0039604263025109325
Prot__Q14566,-1.1017076168425175,-0.00046432718115248266,0.7055445089095649,-0.06946914361423145,-0.5530782327682987,0.06402179931924448,-0.00011866815827575479,0.6995598942866984,0.009265891976631607,-0.012838019907308847
Prot__Q14571,0.023039043103427016,1.5088260763807704e-05,-0.33858910366500383,0.02595406622806917,0.5386164685715803,-0.008907156508192245,-0.00700834742118532,-0.7603354961944689,0.023712368831817366,-0.005487163430327651
Prot__Q14573,-0.01273215601438274,-0.0009173220294525663,-0.6289385993748816,-0.02037260491751096,0.7615227021209691,0.006667929197221127,-0.001519983496394332,0.49289589048711885,-0.005751211043844394,-0.007952097124760329
Prot__Q14624,0.29082680532179006,0.0003184411901762688,0.7173447304118408,0.013178529072286668,-0.5656762322198792,0.00726703828448054,0.013745774645229396,-0.0330816214844046,-0.052948210945322684,0.0019866832304490847
Prot__Q14642,0.7979856674534942,0.0002654542347041712,0.05549258965851203,0.01461798154618254,0.5975531178130072,-0.07735714801405032,0.00926850831536851,0.21953014638960944,-0.005720113682451826,-0.0035430510717438983
Prot__Q14643,0.584478463084667,0.0002605435177673109,-0.10770864813113024,0.029330794823744424,0.17868139351638307,-0.7819087262327175,0.03737820811458093,-0.8167313410489191,-0.012477267204630244,-0.0028182353729919894
Prot__Q14651,-0.9379941498548631,0.000869925162125028,-0.6897049733515919,-0.07098615588845117,-1.3171283720012916,-0.03220962189035491,0.021723478976290737,0.9212635668256065,0.0241902259075329,-0.007069872758373579
Prot__Q14653,-0.5080340703878116,0.00021507548541833377,-0.053497347379841034,-0.00595922185814065,-0.9112711486298749,0.00741198364554812,0.024167370926668565,0.004509239505723704,-0.0763803038396242,0.001290403721508583
Prot__Q14657,-0.3846906192457511,0.00012382707503937534,-0.16350866718651377,-0.051156905350573226,-0.7162083735449014,-0.08317494750230671,-0.013248068510041384,0.014766858225547252,0.002829534680329888,-0.0019706980019904992
Prot__Q14669,-0.6739054805519546,-8.08574178604275e-06,-0.023571542171278607,-0.02313073965518015,-0.43622547619372054,0.00608149575010341,-0.026981131343645864,-0.00027311947572836604,-0.00909695843620574,-9.038705107069872e-05
Prot__Q14671,-0.8534960247009202,0.0003781216386455886,-0.0027933970338158555,-0.008552808071769061,-0.07579108825211232,0.10061790101491092,0.03861548981385321,0.020861993088929363,0.017622509096938466,-0.002222360009935554
Prot__Q14677,-0.268883257055173,-0.0003757954884543144,-0.3343105596948025,-0.0026973328001943485,0.15435553245719497,-0.0031178030352251927,-0.008084795905718901,-0.024213763853068154,0.07346122033749042,-0.008219920022346712
Prot__Q14683,0.23145885176873607,-0.0008652551326678417,-0.07607233262282354,-0.007245899212175245,0.7702524159103803,0.020714479913912974,-0.060086700849984596,0.051544541515088964,0.04058533401736557,-0.010021641127956964
Prot__Q14684,-0.5321563453459764,-8.389105621415807e-05,0.1557758102389175,-0.023516803618832346,-0.027632533056033734,0.07375016170121401,0.03035430362875443,-0.08134610925303076,0.0068877258426247754,-0.004142018744193393
Prot__Q14690,-0.4051023368548749,-1.6645601448117602e-05,0.04936612449068122,-0.004696013024950283,0.23226436057678757,0.013198506663238336,0.01802080637223446,-0.08220189284387291,0.02681149545266003,0.0034987376624461596
Prot__Q14694,-0.6307818653382614,-1.3555882311825826e-05,-0.016634654031498025,-0.024457473464748497,-0.833266459591691,0.005550636710498943,-0.016319109011679926,-0.10634148150765568,-0.011224394823968066,-0.009234963550841375
Prot__Q14696,-0.19195078274419136,-0.0011356234702404704,-0.006844354878568825,0.039383618381811314,0.4852698568748926,-0.2688791188315025,0.08924196010529135,-0.03207188745608998,-0.01283344834669509,-0.008403969119786104
Prot__Q14697,-0.10832032102702867,0.00238423644624779,-0.0021064716682456268,-0.030865787057449807,0.2835566863921279,-0.072953854769196,0.035736164652438694,0.08400814488515147,-0.022843684285022356,0.01819691616919222
Prot__Q14699,0.5734101392644256,0.0011971284748607796,-0.3081803893249588,0.013745289208433393,0.488731835886397,0.41610738593228147,-0.034895289469735365,-0.6137690742326447,-0.00644286496618964,0.0010974772091957114
Prot__Q14714,0.6285273952617899,-0.0004661284238935416,-0.04793451056409667,-0.026138992384224593,0.09785950306624362,0.021354820181775157,-0.08110799352542064,0.010435452610777506,-0.010619333903595422,-0.007375013641918619
Prot__Q14728,0.2522917106186656,0.0006674508982182903,0.048976100364428996,-0.034625559955726255,0.08063099787514656,0.08864172059098716,0.016270023072146065,-0.03296014901424875,-0.016465081431071265,-0.004259806963964402
Prot__Q14738,-0.5236644093191025,-0.001279055351055728,-0.024021689036918325,-0.015776182545827327,-1.0699932086295816,0.18831431385889497,-0.02246448029745695,0.09047126802411569,-0.025035828994015723,-0.0007029763936192032
Prot__Q14739,0.0541338827316336,-0.00020511517075576846,0.31487232032829654,-0.009779276390736311,0.4722672148479675,0.012946811287532698,-0.10125821320104435,-0.10344626379526832,-0.01982951535507287,0.0017245164290108296
Prot__Q14746,-0.8146426249117709,-0.0013451959373085396,-0.21956327665933614,-0.019617644776718863,-0.594955290613668,-0.030068403862416312,0.027166832577527944,-0.3302428645677333,-0.02063234409179807,-0.0030181882047992685
Prot__Q14761,-0.030327124248418356,0.0004305971252103551,0.20005800576481456,0.032735823614406925,-0.49639640048439354,0.044004262522996114,-0.022759601914360404,-0.18576207864000308,0.01809084093110094,0.00560375279029244
Prot__Q14764,-0.12084897848878912,0.00033702024209875125,-0.40814219423783793,-0.04234133698721423,-0.1768447596518702,-0.00371671634366972,0.018066370159536632,-0.11164414568713626,-0.05756753026177217,0.003147201464887026
Prot__Q14766,0.16570159434045242,0.0014447589386418133,-0.008514500495570442,-0.021766929909206822,-0.30785285625039904,1.3717196249506958,0.0021784950115308235,-0.10647092590126843,-0.08742759154956756,0.007446349867352485
Prot__Q14767,0.361248435000307,0.001267535261461123,-0.5880945093469512,-0.018735646218495734,-0.4676490925422385,1.1977722754349058,0.00825550836156359,-0.24905306640351643,-0.07786529789107818,0.0060572877734817445
Prot__Q14789,-0.2248612751762516,-0.0012204398174874879,-0.16982507317509019,0.07895066947498584,0.5318335987707847,-0.01353367539271406,0.017155843229464843,-0.0670550625348299,0.004043907922518568,-0.016107815798149346
Prot__Q14790,-0.7275848776864361,-0.0007665096295493787,0.09154813803773997,0.007906128293024492,-1.0489566128850925,0.21570477106033067,-0.011993622366574176,0.00351149002611129,0.02629431264782735,-0.016951295116993347
Prot__Q147X3,-0.05908707504041016,-0.0005430295881114796,0.36374368800686757,-0.033622440924869386,0.608668571660022,-0.09106818744587625,-0.025163412194123127,0.3524392091838492,-0.023460827156309854,-0.0025651459439254764
Prot__Q14802,0.386401619461908,-0.00034840044820193733,-0.3603287966555601,-0.014600268591822717,0.04028815808854951,-0.17416271076787737,-0.12391655858201055,0.08259803760356169,0.00464246933219864,0.0020659908271857663
Prot__Q14814,0.37340567962411664,0.00011993546927904543,0.1606852822452426,-0.013827499851129193,0.12896179179498501,-0.0513476115907388,0.044178469069927416,-0.1371435534638844,0.012982118243860814,0.009469323824225162
Prot__Q14839,-0.1708555692514237,-0.0013586208230806425,-0.002270712365439123,-0.05033059369340535,0.09206069452309074,0.13955087673058095,-0.004249224051363391,0.12471916925858022,0.010827482599775486,-0.009763925671616035
Prot__Q14847,-0.19463524610525879,0.0006297045068018932,0.03222087219403693,0.03703240936926019,-0.13771303573217497,0.5415644036592381,0.07305266387953194,0.04050284078331881,0.007910339740760337,0.0019147550589310985
Prot__Q14894,-0.946912546637197,-0.000364340527246726,-0.8921556021421705,0.0016546941979218885,-1.177515216373776,-0.023009527541767272,0.004398853254309252,0.029145481435005265,-0.023244437468024747,0.0005485260881821248
Prot__Q14914,-0.593316951234537,-0.0004722960087262913,-0.1516888209495132,-0.0067526828074744175,-1.481100456655894,-0.054075053375963494,0.04290470139609748,0.08097904065913125,0.0075049666860498515,-9.502791022512407e-05
Prot__Q14919,0.059111728887073695,0.0002838992331625436,0.003339998284064821,-0.018496469069715,-0.1850922455899738,0.08140660976564802,-0.015639746939929047,-0.06782032658044915,0.006145773092408816,-0.005033027072170523
Prot__Q14938,0.4636171408383901,0.0006854557108119272,-0.3305909673953152,-0.012496215011035903,0.42504214719033323,1.0192504460578238,-0.057840722911326366,-0.06481191543514939,0.011862702470016348,0.006072207497882806
Prot__Q14956,0.11627232148577747,0.0004445582434861469,-0.009452436121131235,0.0070263497040979825,-0.02421766705190781,0.7863419235955401,0.02337868968075506,-0.0025278486233184785,-0.01865322815722188,-0.0035031334793415732
Prot__Q14966,-0.12131664389040815,-0.001027063010125827,-0.0631456695660684,-0.028448106404244167,0.29922010352935857,-0.017052628799254343,-0.02254316902360168,0.27706645675838587,-0.014357253517785096,-0.003268992979621892
Prot__Q14974,-0.21583810052619387,0.0007260192330852715,0.19045749025445394,-0.05885144661322537,-0.385772505393746,0.001434529957757302,-0.02273444333801209,0.04407939278391109,0.0045823131300635105,0.010641461913573248
Prot__Q14978,-0.276942763537681,-0.000676573786917996,-0.04375327250210566,0.004329181745019176,0.10352216178756457,0.8672791632552146,0.0018469103759728358,0.032412613378166664,0.019518379696569322,-0.008368676780617633
Prot__Q14980,0.06171011013309707,-2.617456882008753e-06,-0.19031963710833696,0.023472090387181416,0.42062325868225836,0.26735022485340776,-0.010587919010377136,0.36291408599707675,0.002584656664437074,-0.0008312314407026791
Prot__Q14997,-0.004150583381704209,0.00010918735811031378,0.24192314767603934,-0.029182964244872833,0.7499172363919553,-0.025478461024278233,-0.0021163226384504153,-0.05464951695120707,-0.005986982190536563,-0.0016638865487031177
Prot__Q14BN4,0.5592941583624969,-9.20173441700162e-05,0.01908118458937502,0.07378460568055234,0.7406282583088112,0.6565977113693509,0.061092902679877555,-0.18154641033474295,-0.018854967739053628,0.003333163018869985
Prot__Q14C86,-0.464618516759106,-0.0009573613820496522,0.11118205698680594,-0.0015758325433667497,-0.912391490234403,-0.013732778419279553,-0.0018215087175348535,-0.15419894187520702,0.013071038387360682,-0.0062471207670462955
Prot__Q14CN4,-0.002096421409102215,-8.083576234234147e-05,-0.3725746996266339,0.004414949943151105,0.12836765634454703,0.025611281234861914,0.0012923121873581087,0.2719423601920996,-0.0036020636482977657,0.0010631153492112386
Prot__Q14CX7,-0.7981782774408166,0.00040082551189049695,0.09437327077740494,-0.0540793815373516,-0.8748047184157356,-0.19169462978436555,0.06784901435038837,0.1379439299303259,0.0001307083451967444,-0.008954692264615441
Prot__Q15005,-0.11020579593054171,-0.00048351634950450414,0.011010026937518014,-0.009056420971682955,0.15257745214021592,-0.36211921973849215,-0.005693519355093589,-0.3893329425098978,0.010066972005458655,-0.005426943106922667
Prot__Q15006,-0.020077940845616312,-0.00023221060875597993,0.05818817050565091,0.02233330827818163,0.621376247814208,-0.2567007886586594,0.001452306399931459,-0.3346834200624021,0.06225144445475236,0.0068213108599641005
Prot__Q15007,-0.29263314201462803,-0.0017576355528687861,0.03187222499679027,0.02187571345194091,0.21704404092209648,0.013844204063068398,-0.03954237954997661,0.03100805115984852,0.03692354483651269,-0.011992527849326723
Prot__Q15008,-0.372961155702443,-0.002117626582863151,0.15841500723479607,0.00879695375274768,-0.6054225803290254,-0.11096397019826719,0.009354510369644593,0.09394576193298569,-0.0009258754739361349,0.0018234998858368398
Prot__Q15011,-0.34587257524239196,2.814885646988848e-05,-0.10592624557798544,0.024265093231383372,-0.09933378156586972,-0.24515843042454158,-0.028526512742506668,-0.3481328690007557,0.005210286793473397,0.006642976416293846
Prot__Q15018,-0.2833695145708283,-0.00011708783507574698,-0.019936785618742413,-0.003667333452808949,-0.9660810812878634,-0.1215003979323894,-0.05048657948491959,-0.18099091492106167,0.01249113008052327,-0.003432499221450492
Prot__Q15019,0.07990295225850376,0.0010514153938967457,-0.02534210789447352,0.024607349762019688,-0.2314247554841281,0.4653122081845854,-0.05454502511424826,0.04296836009283063,-0.012451686710885172,0.0295744729360836
Prot__Q15020,-0.36333956324496164,0.0016823305795136718,0.04398437347513362,-0.01481092082150619,-0.17790806233727138,0.0021088919867019093,0.006872395027811333,-0.005869573001890171,-0.0024809230428915027,-0.0013801013580661877
Prot__Q15022,-0.10567408216896673,-0.0004615398860648454,0.2593829083217913,0.01905705631856523,0.6544327621994708,-0.04787757759403202,-0.06583861215883913,0.07250951198944226,0.009467836126377315,0.002241483955729994
Prot__Q15024,-0.23600287146837928,0.0006365783403964703,0.0535189661764374,-0.07654536192785599,0.12357554297790915,0.013988953197744462,0.027751948624710334,0.1204956402172165,-0.01736656261791825,-0.0003561017751748135
Prot__Q15025,0.6631717380174778,-0.00021792935695245526,0.10807577514086918,0.010174612423254528,0.31959714644121245,0.010389392615067024,0.02281731740945379,-0.027048382210169798,0.0039363588363508575,-0.0025637165428908735
Prot__Q15027,-0.15251251175486225,-9.054328616759486e-05,0.19863771291462468,-0.009937468570313907,-0.3727100199664746,-0.02732125414979202,-0.04109137734968682,-1.1520404592815603,-0.016766813108222547,0.0009837718615162618
Prot__Q15029,-0.03805045256707842,0.00024841272275160227,0.06531230425687125,-0.015601785370137048,0.5749768009720833,0.00010698859415477189,-0.03189418081176332,0.12648977917788323,0.011863690044983664,0.0023802219864089446
